loan_account_number;customer_type;customer_id;loan_product_type;loan_status_code;loan_status_flag;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;customer_region_code;sector_code;internal_credit_rating;default_probability;risk_class;customer_segment;internal_rating;external_rating
LOAN_001319;T;CUST_00781;4;A;A;0;20251225;6;5;0;20250725;50730;55900;1.94;210.85;16.41;33.44;5.25;10.32;0;1;20250627;;REGION_17;10;3;0.0520;1;1;4;934
LOAN_001320;T;CUST_00782;4;A;A;0;20250929;2;2;0;20250730;827150;829920;3.06;1483.25;0;0;4.89;69.43;0;1;20250702;;REGION_22;10;10;0.0488;1;1;2;386
LOAN_001321;T;CUST_00783;4;A;A;0;20260521;11;11;1;20250620;34560;28880;5.78;679.97;0;0;4.74;37.27;0;1;20250521;;REGION_1;10;3;0.0198;1;1;8;858
LOAN_001322;T;CUST_00005;4;A;A;0;20250908;0;1;0;20250908;5560;6040;0;0;0;0;4.87;0;0;1;20250625;;REGION_5;10;9;0.0277;1;1;5;890
LOAN_001323;T;CUST_00784;4;A;A;0;20260109;9;6;1;20250511;159390;113730;3.09;2579.64;0;0;4.55;124.89;0;1;20250411;;REGION_17;10;3;0.0262;1;1;12;130
LOAN_001324;V;CUST_00223;4;A;A;20;20250812;2;2;0;20250613;119690;78110;4.70;2678.01;0;0;4.75;154.29;0;1;20250515;;REGION_34;10;3;0.0178;1;1;7;462
LOAN_001325;V;CUST_00785;4;A;A;0;20251021;4;4;0;20250724;186660;165000;6.33;4699.62;0;0;4.62;237.93;0;1;20250623;;REGION_8;10;4;0.0171;1;1;7;132
LOAN_001326;T;CUST_00786;4;A;A;0;20250924;3;2;0;20250725;56790;44260;2.08;258.33;0;0;5.37;11.03;0;1;20250627;;REGION_6;10;8;0.0284;1;1;2;652
LOAN_001327;T;CUST_00787;4;A;A;0;20250825;1;1;0;20250725;10310;8730;4.17;96.60;0;0;5.18;5.96;0;1;20250627;;REGION_13;10;2;0.0459;1;1;6;626
LOAN_001328;T;CUST_00005;4;A;A;0;20250911;1;0;0;20250911;46280;48190;0;0;0;0;4.57;0;0;1;20250628;;REGION_5;10;6;0.0335;1;1;4;255
LOAN_001329;V;CUST_00013;4;A;A;0;20250907;1;1;0;20250907;14380;12690;0;0;0;0;5.30;0;0;1;20250624;;REGION_9;10;7;0.0228;1;1;5;866
LOAN_001330;T;CUST_00788;4;A;A;0;20260408;10;9;1;20250508;255970;274800;1.81;4685.47;13.96;618.21;4.84;200.75;0;1;20250408;;REGION_6;10;9;0.0186;1;1;8;575
LOAN_001331;T;CUST_00789;4;A;A;0;20251210;5;6;0;20250713;46340;43700;0;0;0;0;4.72;0;0;1;20250612;;REGION_22;10;8;0.0244;1;1;3;92
LOAN_001332;T;CUST_00790;4;A;A;0;20260315;9;9;0;20250716;33930;33760;3.90;716.06;0;0;5.21;37.80;0;1;20250615;;REGION_2;10;9;0.0167;1;1;2;296
LOAN_001333;T;CUST_00787;4;A;A;0;20250825;1;2;0;20250725;12130;11300;4.30;130.74;0;0;5.44;5.93;0;1;20250627;;REGION_13;10;9;0.0249;1;2;14;911
LOAN_001334;V;CUST_00114;4;A;A;0;20250914;1;1;0;20250914;5440;4520;0;0;0;0;4.82;0;0;1;20250701;;REGION_36;10;9;0.0171;1;2;13;874
LOAN_001335;T;CUST_00005;4;A;A;0;20250906;0;0;0;20250906;10370;13390;0;0;0;0;5.28;0;0;1;20250623;;REGION_5;10;1;0.0298;1;2;13;521
LOAN_001336;T;CUST_00791;4;A;A;0;20250822;2;2;0;20250725;27230;29510;7.33;623.81;0;0;5.16;33.25;0;1;20250624;;REGION_1;10;8;0.0149;1;2;7;763
LOAN_001337;T;CUST_00792;4;A;A;0;20251209;6;6;0;20250711;47320;42840;0;0;15.28;0;5.49;0;0;1;20250611;;REGION_1;10;6;0.0220;1;2;7;172
LOAN_001338;V;CUST_00004;4;A;A;0;20250830;1;0;0;20250830;32570;29370;0;0;0;0;5.32;0;0;1;20250616;;REGION_4;10;4;0.0232;1;2;3;235
LOAN_001339;V;CUST_00004;4;A;A;0;20250831;0;1;0;20250831;39230;34370;0;0;0;0;4.73;0;0;1;20250617;;REGION_4;10;3;0.0219;1;2;3;504
LOAN_001340;T;CUST_00005;4;A;A;0;20250904;1;0;0;20250904;44820;45340;0;0;0;0;5.48;0;0;1;20250621;;REGION_5;10;1;0.0126;1;2;4;358
LOAN_001341;T;CUST_00793;4;A;A;0;20260513;12;10;0;20250613;95320;77290;0;0;14.64;0;5.46;0;0;1;20250513;;REGION_6;10;2;0.0401;1;2;7;164
LOAN_001342;V;CUST_00794;4;A;A;11;20260523;12;9;1;20250623;459740;325760;2.87;4028.77;0;0;4.51;223.79;0;1;20250523;;REGION_17;10;9;0.0282;1;2;12;711
LOAN_001343;T;CUST_00795;4;A;A;0;20260530;11;11;0;20250630;325180;293920;3.93;1230.30;0;0;5.06;58.84;0;1;20250530;;REGION_22;10;9;0.0357;1;2;5;560
LOAN_001344;V;CUST_00037;4;A;A;0;20250821;1;0;0;20250821;9950;10780;0;0;0;0;4.58;0;0;1;20250607;;REGION_1;10;4;0.0309;1;2;13;410
LOAN_001345;V;CUST_00004;4;A;A;0;20250816;1;1;0;20250816;46880;49000;0;0;0;0;4.79;0;0;1;20250602;;REGION_4;10;9;0.0188;1;2;15;277
LOAN_001346;V;CUST_00741;4;A;A;0;20250913;3;2;0;20250716;192530;222500;6.18;8905.58;0;0;5.43;385.12;0;1;20250615;;REGION_17;10;2;0.0218;1;2;7;573
LOAN_001347;T;CUST_00796;4;A;A;0;20251209;5;6;0;20250712;46470;49570;0;0;15.59;0;4.62;0;0;1;20250611;;REGION_6;10;9;0.0386;1;2;13;657
LOAN_001348;T;CUST_00797;4;A;A;57;20260408;10;9;1;20250508;106520;82430;1.76;1465.81;13.81;230.88;4.96;66.77;0;1;20250408;;REGION_20;10;4;0.0322;1;2;9;433
LOAN_001349;V;CUST_00798;4;A;A;0;20250915;0;0;0;20250915;51520;51530;0;0;0;0;5.06;0;0;1;20250702;;REGION_63;10;3;0.0190;1;2;9;621
LOAN_001350;T;CUST_00799;4;A;A;0;20260127;8;7;2;20250529;270200;222100;3.77;1365.46;15.20;199.05;4.90;69.87;0;1;20250428;;REGION_59;10;4;0.0178;1;2;1;457
LOAN_001351;T;CUST_00800;4;A;A;0;20260501;10;10;1;20250601;33680;29210;0;0;15.42;0;5.05;0;0;1;20250501;;REGION_1;10;4;0.0125;1;2;2;414
LOAN_001352;T;CUST_00801;4;A;A;0;20260310;9;8;0;20250711;87960;111400;3.50;2760.56;0;0;4.58;164.07;0;1;20250610;;REGION_6;10;10;0.0122;1;2;13;996
LOAN_001353;T;CUST_00802;4;A;A;0;20260326;11;8;3;20250425;341930;267320;5.26;4062.69;0;0;5.36;155.06;0;1;20250326;;REGION_23;10;6;0.0239;1;2;2;183
LOAN_001354;T;CUST_00005;4;A;A;0;20250902;0;1;0;20250902;3720;3770;0;0;0;0;4.82;0;0;1;20250619;;REGION_5;10;6;0.0398;1;2;1;799
LOAN_001355;V;CUST_00034;4;A;A;0;20250831;0;0;0;20250831;11960;11760;0;0;0;0;4.92;0;0;1;20250617;;REGION_17;10;5;0.0416;1;2;8;533
LOAN_001356;T;CUST_00803;4;A;A;0;20260524;11;10;0;20250624;138130;104510;0;0;15.65;0;4.99;0;0;1;20250524;;REGION_6;10;3;0.0400;1;2;15;920
LOAN_001357;T;CUST_00804;4;A;A;0;20250913;3;3;0;20250716;26440;32110;4.08;638.40;16.50;121.30;4.57;32.16;0;1;20250615;;REGION_6;10;1;0.0236;1;2;13;804
LOAN_001358;V;CUST_00014;4;A;A;0;20250822;1;1;0;20250822;10880;11560;0;0;0;0;5.01;0;0;1;20250608;;REGION_1;10;10;0.0460;1;2;1;782
LOAN_001359;V;CUST_00037;4;A;A;0;20250914;0;0;0;20250914;8500;10500;0;0;0;0;4.57;0;0;1;20250701;;REGION_1;10;8;0.0428;1;2;10;997
LOAN_001360;T;CUST_00805;4;A;A;0;20260527;12;10;1;20250627;89800;80250;5.27;1025.27;0;0;4.72;55.14;0;1;20250527;;REGION_22;10;3;0.0461;1;2;9;707
LOAN_001361;T;CUST_00005;4;A;A;0;20250902;1;0;0;20250902;4390;4330;0;0;0;0;5.18;0;0;1;20250619;;REGION_5;10;3;0.0263;1;2;7;827
LOAN_001362;T;CUST_00806;4;A;A;0;20260527;11;11;1;20250627;115800;114500;4.80;1244.55;0;0;5.28;71.89;0;1;20250527;;REGION_7;10;10;0.0343;1;2;1;703
LOAN_001363;V;CUST_00034;4;A;A;0;20250904;1;1;0;20250904;6410;5500;0;0;0;0;5.18;0;0;1;20250621;;REGION_17;10;10;0.0133;1;2;11;59
LOAN_001364;V;CUST_00047;4;A;A;0;20250911;1;1;0;20250911;1750;2120;0;0;0;0;4.73;0;0;1;20250628;;REGION_1;10;6;0.0094;1;2;9;73
LOAN_001365;T;CUST_00807;4;A;A;0;20251224;6;6;0;20250725;15800;18190;5.25;265.68;0;0;4.67;14.31;0;1;20250626;;REGION_17;10;3;0.0330;1;2;11;968
LOAN_001366;T;CUST_00808;4;A;A;0;20260426;9;9;0;20250725;50950;49190;6.05;660.72;0;0;5.06;36.48;0;1;20250626;;REGION_6;10;8;0.0370;1;2;15;384
LOAN_001367;V;CUST_00809;4;A;A;0;20251028;4;3;0;20250728;200570;192670;3.71;886.13;0;0;4.78;55.58;0;1;20250630;;REGION_10;10;2;0.0203;1;2;4;113
LOAN_001368;V;CUST_00013;4;A;A;0;20250907;1;1;0;20250907;16840;16490;0;0;0;0;5.45;0;0;1;20250624;;REGION_9;10;1;0.0374;1;2;12;424
LOAN_001369;V;CUST_00810;4;A;A;0;20251108;5;4;0;20250711;572330;545530;6.27;29633.14;0;0;5.27;1528.93;0;1;20250610;;REGION_1;10;5;0.0291;1;2;11;721
LOAN_001370;T;CUST_00811;4;A;A;0;20251101;11;4;7;20241129;332070;114720;2.83;212.01;14.91;37.04;5.26;10.22;0;1;20241101;;REGION_18;10;7;0.0244;1;2;5;789
LOAN_001371;T;CUST_00265;4;A;A;0;20250929;3;2;0;20250730;454590;416150;3.00;771.13;0;0;5.36;45.90;0;1;20250702;;REGION_23;10;9;0.0123;1;2;14;489
LOAN_001372;T;CUST_00596;4;A;A;0;20251221;5;6;0;20250724;194950;166000;5.13;3200.32;0;0;5.27;174.76;0;1;20250623;;REGION_17;10;5;0.0368;1;2;5;837
LOAN_001373;T;CUST_00252;4;A;A;0;20251124;4;4;0;20250725;49550;48130;2.02;226.59;0;0;5.49;13.58;0;1;20250626;;REGION_1;10;1;0.0239;1;2;15;658
LOAN_001374;T;CUST_00812;4;A;A;0;20250928;3;2;0;20250729;60030;51110;4.51;278.55;0;0;5.08;13.94;0;1;20250701;;REGION_20;10;5;0.0144;1;2;4;940
LOAN_001375;T;CUST_00813;4;A;A;0;20260530;10;10;0;20250630;51570;51500;2.16;109.49;0;0;4.61;6.02;0;1;20250530;;REGION_6;10;6;0.0389;1;2;3;986
LOAN_001376;T;CUST_00180;4;A;A;0;20251125;4;5;0;20250725;67290;59430;4.92;604.80;0;0;4.82;30.41;0;1;20250628;;REGION_4;10;1;0.0426;1;2;13;273
LOAN_001377;T;CUST_00814;4;A;A;0;20260426;10;9;0;20250725;90290;101950;3.54;900.41;14.56;132.49;4.95;41.83;0;1;20250627;;REGION_6;10;1;0.0462;1;2;13;772
LOAN_001378;V;CUST_00815;4;A;A;0;20250915;2;3;0;20250718;121740;142710;6.78;5212.56;0;0;5.40;280.99;0;1;20250617;;REGION_1;10;3;0.0466;1;2;14;351
LOAN_001379;V;CUST_00816;4;A;A;0;20260530;11;11;0;20250630;171680;160270;5.43;948.40;0;0;4.52;54.80;0;1;20250530;;REGION_1;10;1;0.0242;1;2;13;323
LOAN_001380;V;CUST_00047;4;A;A;0;20250829;0;0;0;20250829;43710;50600;0;0;0;0;4.52;0;0;1;20250615;;REGION_1;10;9;0.0315;1;2;5;517
LOAN_001381;V;CUST_00037;4;A;A;0;20250910;0;1;0;20250910;19010;21830;0;0;0;0;5.01;0;0;1;20250627;;REGION_1;10;7;0.0379;1;2;14;965
LOAN_001382;V;CUST_00047;4;A;A;0;20250826;0;1;0;20250826;45410;55420;0;0;0;0;4.97;0;0;1;20250612;;REGION_1;10;7;0.0266;1;2;6;997
LOAN_001383;T;CUST_00817;4;A;A;0;20260327;9;9;0;20250725;171910;192870;3.40;1634.18;0;0;5.10;84.36;0;1;20250627;;REGION_3;10;1;0.0127;1;2;2;884
LOAN_001384;T;CUST_00818;4;A;A;30;20260507;12;10;1;20250606;113130;88690;3.74;4059.11;0;0;5.43;180.16;0;1;20250507;;REGION_4;10;6;0.0357;1;2;9;603
LOAN_001385;V;CUST_00819;4;A;A;0;20251216;6;5;0;20250718;505590;452700;5.48;13137.93;0;0;4.56;765.48;0;1;20250618;;REGION_1;10;9;0.0291;1;2;3;516
LOAN_001386;V;CUST_00820;4;A;A;0;20251223;5;6;0;20250725;455120;339760;6.16;7356.34;0;0;5.12;388.16;0;1;20250625;;REGION_1;10;7;0.0294;1;2;4;775
LOAN_001387;V;CUST_00034;4;A;A;0;20250825;1;1;0;20250825;26660;30540;0;0;0;0;5.47;0;0;1;20250611;;REGION_17;10;7;0.0383;1;2;8;357
LOAN_001388;T;CUST_00821;4;A;A;0;20251130;5;4;1;20250703;49660;39720;0;0;16.12;0;5.50;0;0;1;20250602;;REGION_6;10;6;0.0185;1;2;5;484
LOAN_001389;T;CUST_00822;4;A;A;0;20260321;9;8;0;20250620;24300;19960;3.89;430.99;0;0;5.19;17.20;0;1;20250521;;REGION_17;10;5;0.0241;1;2;14;940
LOAN_001390;T;CUST_00823;4;A;A;45;20260425;12;9;2;20250523;173170;165790;4.96;3087.43;14.76;409.32;5.31;148.61;0;1;20250425;;REGION_21;10;10;0.0148;1;2;8;698
LOAN_001391;V;CUST_00824;4;A;A;0;20251207;6;5;0;20250710;753400;737950;5.76;42447.27;0;0;4.53;1793.49;0;1;20250609;;REGION_1;10;10;0.0161;1;2;15;633
LOAN_001392;T;CUST_00825;4;A;A;0;20251216;6;6;0;20250718;19090;19370;4.20;492.47;0;0;5.03;25.56;0;1;20250618;;REGION_33;10;8;0.0385;1;2;12;566
LOAN_001393;T;CUST_00826;4;A;A;0;20260407;12;9;1;20250507;432350;361610;1.84;6458.92;14.54;801.37;5.27;263.47;0;1;20250407;;REGION_17;10;6;0.0203;1;2;7;927
LOAN_001394;T;CUST_00827;4;A;A;0;20250903;2;2;0;20250706;185950;158160;3.10;4066.73;0;0;4.56;198.75;0;1;20250605;;REGION_1;10;2;0.0464;1;2;14;890
LOAN_001395;T;CUST_00828;4;A;A;0;20260514;12;11;1;20250614;55630;44890;1.82;687.47;13.68;98.79;5.44;28.64;0;1;20250514;;REGION_43;10;10;0.0337;1;2;8;527
LOAN_001396;T;CUST_00829;4;A;A;0;20260527;11;10;1;20250627;50220;40930;0;0;0;0;4.76;0;0;1;20250527;;REGION_22;10;7;0.0160;1;2;7;704
LOAN_001397;V;CUST_00034;4;A;A;0;20250901;0;1;0;20250901;10870;11510;0;0;0;0;5.36;0;0;1;20250618;;REGION_17;10;10;0.0272;1;2;5;605
LOAN_001398;T;CUST_00830;4;A;A;0;20260330;9;8;0;20250728;251290;277300;3.83;1441.82;0;0;4.96;56.30;0;1;20250630;;REGION_6;10;6;0.0458;1;2;14;13
LOAN_001399;T;CUST_00657;4;A;A;0;20250821;1;0;0;20250821;5260;6060;0;0;16.12;0;4.66;0;0;1;20250607;;REGION_1;10;6;0.0277;1;2;5;362
LOAN_001400;V;CUST_00206;4;A;A;0;20251126;6;5;0;20250627;39940;33430;5.29;453.38;0;0;5.03;20.51;0;1;20250529;;REGION_1;10;7;0.0383;1;2;13;643
LOAN_001401;V;CUST_00004;4;A;A;0;20250830;1;1;0;20250830;12430;12050;0;0;0;0;5.16;0;0;1;20250616;;REGION_4;10;1;0.0403;1;2;9;917
LOAN_001402;T;CUST_00831;4;A;A;0;20260317;12;9;2;20250417;168120;160090;2.68;2299.51;13.97;379.21;4.94;115.22;0;1;20250317;;REGION_1;10;5;0.0121;1;2;13;482
LOAN_001403;V;CUST_00832;4;A;A;66;20260227;12;8;3;20250328;218350;131100;2.28;909.13;0;0;4.67;39.56;0;1;20250227;;REGION_1;10;10;0.0113;1;2;1;811
LOAN_001404;T;CUST_00833;4;A;A;0;20250928;2;2;0;20250729;541740;478360;2.90;1274.02;0;0;5.45;65.88;0;1;20250701;;REGION_1;10;1;0.0257;1;2;10;295
LOAN_001405;T;CUST_00552;4;A;A;0;20251215;5;6;0;20250718;60200;51350;5.16;1323.33;0;0;4.97;64.99;0;1;20250617;;REGION_56;10;9;0.0340;1;2;8;542
LOAN_001406;V;CUST_00034;4;A;A;0;20250907;0;0;0;20250907;18040;19800;0;0;0;0;4.54;0;0;1;20250624;;REGION_17;10;10;0.0346;1;2;12;845
LOAN_001407;V;CUST_00037;4;A;A;0;20250914;1;1;0;20250914;14590;15310;0;0;0;0;4.56;0;0;1;20250701;;REGION_1;10;4;0.0168;1;2;5;805
LOAN_001408;T;CUST_00834;4;A;A;25;20260407;11;9;1;20250507;308440;233250;1.68;4744.33;0;0;4.80;238.46;0;1;20250407;;REGION_9;10;10;0.0215;1;2;7;203
LOAN_001409;V;CUST_00835;4;A;A;0;20250814;2;2;0;20250717;53550;52880;6.91;2546.68;0;0;4.59;121.61;0;1;20250616;;REGION_18;10;1;0.0241;1;2;9;889
LOAN_001410;V;CUST_00037;4;A;A;0;20250903;1;0;0;20250903;25380;24860;0;0;0;0;4.74;0;0;1;20250620;;REGION_1;10;8;0.0364;1;2;2;248
LOAN_001411;T;CUST_00836;4;A;A;0;20250917;3;2;0;20250718;354850;433650;5.30;9267.59;0;0;5.30;532.23;0;1;20250619;;REGION_7;10;9;0.0166;1;2;11;702
LOAN_001412;V;CUST_00013;4;A;A;0;20250823;1;0;0;20250823;14550;13220;0;0;0;0;5.21;0;0;1;20250609;;REGION_9;10;6;0.0206;1;2;2;680
LOAN_001413;T;CUST_00122;4;A;A;52;20260116;8;7;2;20250516;84030;60750;4.74;1976.64;0;0;5.13;81.58;0;1;20250418;;REGION_22;10;7;0.0298;1;2;9;486
LOAN_001414;T;CUST_00837;4;A;A;50;20260418;12;10;1;20250516;131030;127070;2.53;1977.13;14.99;292.68;5.13;96.32;0;1;20250418;;REGION_6;10;6;0.0321;1;2;8;618
LOAN_001415;T;CUST_00838;4;A;A;48;20260317;12;8;3;20250417;284550;205040;2.84;3311.08;0;0;4.65;158.36;0;1;20250317;;REGION_1;10;4;0.0228;1;2;6;923
LOAN_001416;V;CUST_00114;4;A;A;0;20250905;1;0;0;20250905;1700;1510;0;0;0;0;4.93;0;0;1;20250622;;REGION_36;10;3;0.0292;1;2;10;192
LOAN_001417;V;CUST_00839;4;A;A;0;20251207;6;5;0;20250710;477680;566160;5.38;21615.36;0;0;5.36;1143.45;0;1;20250609;;REGION_1;10;4;0.0198;1;2;2;308
LOAN_001418;V;CUST_00047;4;A;A;0;20250825;0;0;0;20250825;36720;42300;0;0;0;0;5.39;0;0;1;20250611;;REGION_1;10;4;0.0393;1;2;6;258
LOAN_001419;T;CUST_00127;4;A;A;0;20250924;2;3;0;20250725;42570;50690;1.92;264.89;0;0;5.04;13.60;0;1;20250626;;REGION_35;10;7;0.0144;1;2;3;798
LOAN_001420;V;CUST_00047;4;A;A;0;20250907;1;0;0;20250907;8750;10440;0;0;0;0;4.52;0;0;1;20250624;;REGION_1;10;7;0.0167;1;2;5;746
LOAN_001421;T;CUST_00840;4;A;A;51;20260320;11;9;3;20250418;134450;106360;5.77;3683.59;0;0;5.14;164.79;0;1;20250320;;REGION_7;10;9;0.0379;1;2;8;969
LOAN_001422;V;CUST_00004;4;A;A;0;20250722;0;0;0;20250722;48840;48600;0;0;0;0;4.63;0;0;1;20250508;;REGION_4;10;10;0.0230;1;2;4;362
LOAN_001423;V;CUST_00014;4;A;A;0;20250816;1;1;0;20250816;28780;25800;0;0;0;0;5.05;0;0;1;20250602;;REGION_1;10;7;0.0364;1;2;3;499
LOAN_001424;V;CUST_00841;4;A;A;0;20251229;5;6;0;20250729;274970;275760;5.40;1997.83;0;0;5.07;86.96;0;1;20250701;;REGION_20;10;8;0.0397;1;2;13;891
LOAN_001425;T;CUST_00842;4;A;A;0;20250908;2;3;0;20250711;110380;88720;4.88;3467.98;0;0;5.32;182.69;0;1;20250610;;REGION_45;10;4;0.0198;1;2;15;749
LOAN_001426;V;CUST_00843;4;A;A;0;20250909;2;3;0;20250711;441860;476850;5.77;22352.82;0;0;5.13;1149.59;0;1;20250611;;REGION_1;10;2;0.0412;1;2;6;20
LOAN_001427;V;CUST_00361;4;A;A;0;20250823;1;1;0;20250823;23770;22260;0;0;0;0;4.80;0;0;1;20250609;;REGION_1;10;2;0.0492;1;2;11;716
LOAN_001428;V;CUST_00019;4;A;A;0;20250827;1;1;0;20250827;71620;62570;0;0;0;0;5.32;0;0;1;20250613;;REGION_13;10;1;0.0389;1;2;12;646
LOAN_001429;T;CUST_00733;4;A;A;0;20251225;5;5;0;20250725;16390;19420;2.10;80.53;0;0;4.72;4.16;0;1;20250627;;REGION_6;10;8;0.0136;1;2;1;800
LOAN_001430;T;CUST_00844;4;A;A;0;20260318;11;9;2;20250418;109240;80370;3.05;1028.64;0;0;4.79;57.21;0;1;20250318;;REGION_46;10;1;0.0441;1;2;6;385
LOAN_001431;T;CUST_00005;4;A;A;0;20250827;0;1;0;20250827;3070;3150;0;0;0;0;5.43;0;0;1;20250613;;REGION_5;10;6;0.0437;1;2;5;766
LOAN_001432;T;CUST_00845;4;A;A;0;20260523;12;12;0;20250623;190210;223510;2.72;1926.90;14.98;299.00;4.54;107.53;0;1;20250523;;REGION_43;10;4;0.0363;1;2;3;454
LOAN_001433;T;CUST_00089;4;A;A;0;20250909;0;0;0;20250909;51180;44360;0;0;0;0;4.94;0;0;1;20250626;;REGION_1;10;1;0.0347;1;2;15;869
LOAN_001434;T;CUST_00846;4;A;A;0;20251224;6;5;0;20250725;54820;52330;2.03;240.87;0;0;4.65;11.87;0;1;20250626;;REGION_1;10;2;0.0333;1;2;15;612
LOAN_001435;T;CUST_00207;4;A;A;0;20250729;1;0;0;20250701;2640;1230;4.04;6.55;16.29;1.03;5.03;0.29;0;1;20250531;;REGION_27;10;2;0.0470;1;2;9;830
LOAN_001436;T;CUST_00847;4;A;A;0;20250807;2;1;0;20250710;64120;75370;4.82;2943.06;0;0;4.96;116.34;0;1;20250609;;REGION_9;10;8;0.0128;1;2;4;949
LOAN_001437;V;CUST_00001;4;A;A;0;20250824;1;0;0;20250824;46230;48240;0;0;0;0;4.89;0;0;1;20250610;;REGION_1;10;6;0.0310;1;2;4;311
LOAN_001438;V;CUST_00019;4;A;A;0;20250830;0;0;0;20250830;50850;45050;0;0;0;0;4.69;0;0;1;20250616;;REGION_13;10;5;0.0195;1;2;15;879
LOAN_001439;V;CUST_00114;4;A;A;0;20250829;1;1;0;20250829;50700;61930;0;0;0;0;5.36;0;0;1;20250615;;REGION_36;10;5;0.0128;1;2;13;244
LOAN_001440;T;CUST_00848;4;A;A;0;20260528;11;9;0;20250628;42620;45420;1.96;170.51;16.34;24.55;4.79;10.11;0;1;20250528;;REGION_17;10;7;0.0297;1;2;3;480
LOAN_001441;V;CUST_00034;4;A;A;0;20250908;1;0;0;20250908;21110;27490;0;0;0;0;4.91;0;0;1;20250625;;REGION_17;10;6;0.0180;1;2;7;247
LOAN_001442;T;CUST_00005;4;A;A;0;20250903;0;1;0;20250903;5180;4550;0;0;0;0;4.92;0;0;1;20250620;;REGION_5;10;7;0.0189;1;2;10;744
LOAN_001443;T;CUST_00469;4;A;A;0;20260528;12;11;0;20250628;74420;69460;0;0;0;0;5.46;0;0;1;20250528;;REGION_1;10;9;0.0213;1;2;8;357
LOAN_001444;V;CUST_00019;4;A;A;0;20250908;1;1;0;20250908;6750;8000;0;0;0;0;4.55;0;0;1;20250625;;REGION_13;10;3;0.0162;1;2;13;446
LOAN_001445;V;CUST_00019;4;A;A;0;20250901;0;0;0;20250901;5740;6910;0;0;0;0;5.37;0;0;1;20250618;;REGION_13;10;1;0.0165;1;2;9;435
LOAN_001446;T;CUST_00849;4;A;A;0;20260327;13;8;2;20250425;301740;259820;2.85;1823.83;15.32;258.45;4.85;100.13;0;1;20250327;;REGION_7;10;10;0.0252;1;2;9;579
LOAN_001447;V;CUST_00004;4;A;A;0;20250723;0;0;0;20250723;24200;24480;0;0;0;0;4.52;0;0;1;20250509;;REGION_4;10;3;0.0281;1;2;2;556
LOAN_001448;T;CUST_00850;4;A;A;0;20260526;12;10;1;20250626;47910;46440;2.16;227.16;0;0;5.18;11.77;0;1;20250526;;REGION_17;10;9;0.0425;1;2;14;360
LOAN_001449;V;CUST_00027;4;A;A;0;20251217;6;6;0;20250718;15930;15040;4.72;310.90;0;0;4.78;19.17;0;1;20250619;;REGION_7;10;2;0.0287;1;2;7;496
LOAN_001450;T;CUST_00851;4;A;A;0;20251231;9;6;2;20250502;142440;115090;2.11;66.82;0;0;5.36;3.47;0;1;20250402;;REGION_64;10;3;0.0288;1;2;15;725
LOAN_001451;V;CUST_00013;4;A;A;0;20250906;1;0;0;20250906;14130;12710;0;0;0;0;4.89;0;0;1;20250623;;REGION_9;10;10;0.0451;1;2;12;652
LOAN_001452;T;CUST_00852;4;A;A;0;20251223;6;5;0;20250725;12120;11460;4.92;180.01;0;0;5.26;8.59;0;1;20250625;;REGION_1;10;10;0.0447;1;2;7;87
LOAN_001453;T;CUST_00853;4;A;A;0;20260309;9;8;0;20250710;18210;19130;3.71;525.61;0;0;5.31;24.35;0;1;20250609;;REGION_6;10;9;0.0263;1;2;15;75
LOAN_001454;V;CUST_00047;4;A;A;0;20250908;1;1;0;20250908;24810;31530;0;0;0;0;4.86;0;0;1;20250625;;REGION_1;10;4;0.0334;1;2;6;997
LOAN_001455;T;CUST_00854;4;A;A;0;20260407;12;10;1;20250507;85640;84750;1.81;1424.43;16.07;224.79;4.52;72.87;0;1;20250407;;REGION_6;10;4;0.0517;1;2;9;915
LOAN_001456;T;CUST_00855;4;A;A;0;20260529;13;10;1;20250627;256640;291590;4.55;3162.73;15.62;477.39;4.53;153.46;0;1;20250529;;REGION_32;10;4;0.0295;1;2;7;171
LOAN_001457;V;CUST_00034;4;A;A;0;20250828;1;0;0;20250828;40980;39980;0;0;0;0;4.67;0;0;1;20250614;;REGION_17;10;9;0.0120;1;2;3;503
LOAN_001458;T;CUST_00856;4;A;A;0;20251110;5;5;0;20250711;19220;19970;4.92;686.72;0;0;5.27;35.08;0;1;20250612;;REGION_6;10;4;0.0258;1;2;11;153
LOAN_001459;T;CUST_00491;4;A;A;0;20260410;11;10;1;20250510;129820;117470;2.69;2880.56;0;0;4.65;134.35;0;1;20250410;;REGION_10;10;7;0.0339;1;2;8;953
LOAN_001460;V;CUST_00013;4;A;A;0;20250823;1;1;0;20250823;15020;16090;0;0;0;0;4.72;0;0;1;20250609;;REGION_9;10;9;0.0403;1;2;9;648
LOAN_001461;T;CUST_00005;4;A;A;0;20250913;0;1;0;20250913;26120;23160;0;0;0;0;4.76;0;0;1;20250630;;REGION_5;10;8;0.0441;1;2;13;16
LOAN_001462;T;CUST_00617;4;A;A;0;20250927;2;3;0;20250728;24150;23310;4.68;148.44;0;0;5.27;7.56;0;1;20250630;;REGION_22;10;7;0.0231;1;2;5;106
